s1,beginning_description,following_from_self,following_from_others
1.3,女 唉！每天都能因为孩子的事有不开心。再这么下去我真要崩溃了！！！,九个多月,付费咨询好吗？ // 电话沟通方便 // 孩子多大？ // 电话咨询吧，调整自己
1.3,"男,35岁,我和老婆结婚三年多，性生活一直不和谐，她还出轨了，怎么办？",,性生活不和谐的原因呢？ // 你现在似乎有一些婚姻方面的危机感吗？ // 具体什么情况什么原因不和谐。打开头像私聊 // 可以关注一下我，随时有事可以给我留言[微笑]
1.3,"女,8岁,孩子八岁了女孩、常常哭鼻子、心理承受能力很差、一句重话就哭。","怎么办 // 女,8岁,孩子八岁了女孩、常常哭鼻子、心理承受能力很差、一句重话就哭。 // 说句重话就哭、跟弟弟也不讲理、常常弟弟让着她、 // 大人赶紧哄、让她依赖心理了 // 什么系统？ // 妈妈 // 看了好多教育孩子方面的书",通常什么情况下会哭？ // 教育孩子需要有方法，需要用孩子可以接受的方式 // 孩子哭的时候，身边的大人多做出怎么样的反应？ // 美女 // 孩子心理承受能力差，需要好好引导 // 建议系统学习亲子教育 // 嗯， // 你是孩子什么人？ // 是啊教育孩子是有一整套方法的 // 孩子的问题与成年人对待她的方式有关系，感觉你需要详细梳理一下与孩子的互动过程，找到存在的问题，然后去改善，孩子的问题也就解决了，这对你们的整个家庭都是有好处的 // 孩子通过哭来表达自己的不舒服感，家长的反应刚好又强化了孩子的表现 // 我可以详细帮助你 // 私聊吧 // 书没有针对性而且由理论变为现实操作需要方法和过程
1.3,男 我和爱人都是第二次婚姻了，有个四岁的孩子，我怀疑我爱人有婚外恋，,请问各位老师，现在的我该怎么做呀？ // 但是现在我爱人要和我离婚 // 一是嫌我赚钱太少，二是我在性生活上没有满足她。 // 现在不是我想怎么处理的问题，而是我该去怎么做的事情！ // 各位老师好！在前天我老婆和我提出离婚了，她对我说4月4号和我离婚。可到那天她却没有来，而我给她打电话她却说等两个孩子都结婚了在说吧，她还说她和我没有感情了，她让我搬到后房去住她就回来，如果我不同意她就想多久回来就多久回来请问各位老师我老婆她到底是什么意思？对了还有我说去她家接她回来，而她又对我说你别来了我们家不欢迎你，请问各位老师这又是什么意思？,婚姻问题最难最复杂 // 你想解决什么问题？ // 当你怀疑他有婚外恋的时候，面对当下的婚姻，想要怎样的想法呢？ // 这样的怀疑让你很不舒服吧 // 需要了解您的详细情况 // 你发现了什么 // 你有什么打算 // 给你留言了，点击我头像关注我私聊详情好吗 // 你们感情怎么样？ // 再婚夫妻更需要信任。我们需要合理的去经营婚姻，这样才能真正的让我们得到幸福感。 // 所以要详细了解才能给你建议 // 你想怎么处理呢？ // 你要是想跟她在一起不离婚那你就该解决一下你个人的问题 // 因为她对你的挑剔会嫌弃，所以你觉得她可能有婚外恋？ // 对方表达了决意离婚了吗？表达之后你如何反应的呢？和我对话告诉你怎么办 // 帅哥 // 帅哥，方便的话可以关注我，我们进一步详细的交流 // 如果你不知道怎么办？至少也要知道自己想要什么？为了想要的可以做些什么？你的幸福不是谁能给你的，不是谁能算出来，而是你自己亲手播种出来了！你目前的每一个决定都影响着未来，正因为你现在看不到美好的未来，你才需要相信，相信你可以赢得美好的未来，并需要为之而持之以恒地去努力，还需要讲究方式方法，讲究策略技巧，才能事半功倍！如果需要婚恋情感策略指导，请及时加关注私信留言给我，我会在第一时间给予您回复！ // 您想维护婚姻吗？ // 女人有了婚姻有了寶寶不會輕易離婚的，你要做的就是多關心她，性生活滿足她就可以了
1.3,"女,你好:我是有心里创伤，无法走出来，我恨给我心里创伤的人，那就是父母",父母离异，母亲带着我改嫁，母亲脾气不好，母亲没有工作能力，一不高兴就打骂 // 父亲10多年再没管过我 // 我表达有误，不是一不高兴就打，是我不合她心意 // 我25 // 需要我付费才可以咨询吗？ // 什么意思？,亲，父母给了你什么创伤 // 你多大了？ // 把你的创伤说出来，让老师帮你 // 父母伤害了你，具体说一下 // 你多大了
1.3,"男,我的婚姻一直不好老是因为他家里的人吵架，他爸妈在中间老挑播我们。",一年多了一吵架他老提离婚 // 是的,结婚几年了 // 你需要调整和他家里人的关系 // 具体操作点我头像关注私聊或者电话帮你 // 您了解一下，我的情况，看看选择我帮您可否？然后请选择我的服务项目
1.3,姐姐结婚后，弟弟就像遍了个人，和父母吵架，就像仇人，亲人劝说满嘴谎言,我是他姐姐 // 打他电话都不接,你是谁？ // 可以关注我私聊 // 有没有和弟弟交流？ // 一定是有什么误解了，心理上有一些压抑的地方，就发泄出来了 // 如果能取代他咨询 就最好 // 通过咨询可以找到症结所在的 // 等他心平气和的时候再交流，了解原因
1.3,"女,我想给我妹妹咨询。她今年18岁。心理特别叛逆。恨自己的父母。怎么办。",她自己上初中就开始处对象。但是太小了。家里不同意。初一没上完就退学了。但是她一直都没断。后来开始就上班。前两天我们才知道。他有和那个散了。找了一个30岁的。离婚了。还带个孩子。家里劝说不管用。爸爸打了她。他就特别恨爸妈。,要么妹妹本人咨询，要么父母咨询 // 美女 // 这不是她一个人的问题 // 你应该在她和父母之间协调一下 // 美女，可以关注我，我们进一步私聊
1.3,"男,为什么满足不了谁可以告诉我 我需要满足  很空虚 但是却和爱人没有感觉了",,你多大 满足不了什么呢 // 多大了？婚姻几年？ // 没感觉？ // 童年不幸福吧？
1.3,我和婆婆和小姑子关系都不好，老公也打我，别人都说是我的错，我错那里了?,我觉得我没有错啊！我照顾孩子，照顾他妈，家里做饭，做家务,婆媳关系和家庭其他成员关系不好，直接会影响你们夫妻感情，会对婚姻的危机的 // 建议你做，婆媳关系修复的心理咨询，这样会对你有帮助的 // 夫妻关系具体如何 // 亲，你是否是带情绪做这些的，虽然做了，自己不说服，别人也不舒服呢？
1.3,女 我的婚姻纠结了七年，现在有两个孩子，我不知道该怎么办才好？有谁能帮我,不知道他到底是什么不愿意离婚，对我也不好，总觉得自己很优秀，我配不上他，他家里也让离婚 // 我不知道，孩子还很小，很彷徨 // 我选择哪种？是直拨还是回拨？ // 我知道，充值后怎么选择？ // 哦！那请问怎么收费的？ // 你的电话多少 // 价钱能便宜点吗？ // 那请问我现在选择哪种？ // 只能通话一小时是吗？ // 谢谢,纠结什么呢？ // 要不要离婚吗？ // 你什么意见呢？ // 他家里让他离婚的原因是什么呢？ // 孩子还小，如果没到非离不可的地步，还是想办法挽救吧 // 我可以帮助您，点击我的头像关注，私聊或者电话咨询吧 // 需要先充值到平台才能进行电话咨询 // 私聊你了，退出这个界面就可以看到 // 直接打电话咨询或者拍下商品后再打，都可以的 // 请点击我的商品，浏览商品上面有价格 // 拍下商品后我可以给您打电话，为了保密不需要知道电话号码，平台有网络电话 // 点击我的头像，选择图文咨询，私聊可以吗 // 应该选择婚恋情感咨询 // 通话是一个小时，如果问题没有解决可以适当延长的 // 不用客气，拍下吧 // 就是没沟通好呗， // 如果你不知道怎么办？至少也要知道自己想要什么？为了想要的可以做些什么？你的幸福不是谁能给你的，不是谁能算出来，而是你自己亲手播种出来了！你目前的每一个决定都影响着未来，正因为你现在看不到美好的未来，你才需要相信，相信你可以赢得美好的未来，并需要为之而持之以恒地去努力，还需要讲究方式方法，讲究策略技巧，才能事半功倍！如果需要婚恋情感策略指导，请及时加关注私信留言给我，我会在第一时间给予您回复！ // 私聊你了 // 美女，你们感情如何？
1.3,"男,我怎么都感觉家里没有我的地方，我跟父母不和。受不了他们说我！母亲是后妈",91年的 // 我不知道怎么低头，在我18岁的时候。他们有了个女孩 // 我感觉家里都没爱 // 我三岁没有了妈妈，五岁没了奶奶，一直跟爷爷过。爷爷在我12岁也没了，爸爸中间有娶媳妇。在我16岁那年是第5个后妈，我16岁不上学，跟父母去了广西，过年是我自己做火车回来的。再去学校跟不上课，就不上了。出来打工，21岁村里征兵，我个项都过就是要拿5000元，我问爸要他说你出去都三年了自己还没钱啊！自己掏没有就别去。我没钱就没去。去年跟对象刚开始好好的，可是她妈妈不同意。说我属羊不好，对象还说你妹妹那么小以后我们要管的！我现在在家都感觉没爱，很想自己出去再也不回来了 // 嗯，现在在家我都不知道我要怎么样。我该怎么做 // 前途一片迷茫 // 我该惦记着家吗 // 我在打工 // 今天他们去医院检查，中午几个朋友来我这喝酒，他们走了以后。我头疼就躺下了。晚上他们回来，给我一顿说，因为我没关厨房门。东西让狗给吃了 // 嗯，我知道我要怎么做了 // 可是我想问下，我还要惦记这个家吗 // 在我的记忆里家没有一点好 // 嗯，谢谢您 // 我释怀不了，因为我想不到他们为我付出过什么，包括我的父亲 // 嗯,你多大？ // 人在屋檐下，学会低头 // 韬光养晦，成长自己 // 咨询 帮助你学会爱 和被爱。 // 亲，理解你的心情 // 前20年的命运，我们选择不了，可以后的人生，我们可以选择的 // 打起精神来，看看自己能干什么？爸爸指不上，我们就靠自己吧 // 为未来做打算 // 是学技术，是打工锻炼自己，是读书，自己要有个计划 // 打工也可以，逐步完善自己，争取向上发展 // 多读书，充实自己，利用好时间 // 坚持，苦难也可以是一所学校，教会你成长，读读高尔基的3部曲 // 对自己出身，接纳，原谅他们，也是和自己和解。带着爱活着，你会温暖，不要带着恨活着 // 先规划好自己的生活吧，未来你会对父亲说出你的仇恨的
