s1,beginning_description,following_from_self,following_from_others
1.3,"女,恋爱5年，结婚8年，老公说不爱我了！全是亲情，他没有外遇，因为一点小事引起矛盾，他一直纠结痛苦，说这么多年来和他吵架给他带来痛苦和折磨",,在这样的情况下，我们需要反省自己的形为，学习自我成长，重新吸引对方爱我们，也要学习爱我们自己。 // 睡不着觉吗？又发布问题了？ // 美女，你们主要矛盾是什么呢？ // 可能你真的需要反省改变。否则威胁婚姻。
1.3,你好！我女儿曾经受刺激，患过幻听，治好后，现在性情暴躁，把别人对她的好都以为是害她，就是不相信任何人，包括自己家人，请问医生该怎么办？,,这个阶段有去医院复查吗？ // 我建议先到医院复查一下    看看有没有复发   精神疾病 // 在服药的情况下，再辅助以心理治疗 // 她现在多大了？ 什么时候在医院看的病呢 // 出现了幻听得先去医院做一下检查 // 去医院检查，她还没有治愈 // 她多大了，还需要重新测定一下心理健康情况。 // 需要专业心理咨询康复治疗。 // 若是有外在刺激引起的伤害，心里因素較多，可能心里伤害未处理導致，建议心里咨询。good luck! // 要从她的感受和角度出发。 // 建议去医院精神科检查，再配合心理咨询 // 参考对照下被害妄想。
1.3,我喝酒给我老婆保证五次了，但是这次真心悔改，我想挽回这段感情，他现在给我毛离婚，但是我们现在一个女儿一个儿子，我该怎么办。我想挽回有可能吗,我能挽回这段感情吗 // 我才25所以不想放手 // 他现在不相信我了,能不能挽回，就要看你的态度了，你的老婆接受你的挽回你才能挽回对吧，另外一个你的挽回，你要用什么实际行动去挽回呢？ // 欢迎关注我，需要时，预约咨询。祝好。 // 连进我头像私聊，好吧 // 点击，我头像私聊 // 你有什么行动，表明自己改过 // 这样的状态确实容易让人失去信任。不过需要我们真正改变自我才可以 // 她现在不相信你了，其实她是有种无助感的感觉。 // 你需要先成长自己。   你内心发生变化了，对方会感觉到的。     这个内心的变化，指的是  人格层面的成长。 欢迎你点我关注，需要时预约我的电话咨询。我们一起成长 // 五次机会都没把握住吗？那这次也许会很难了！ // 五次机会都没把握住吗？那这次也许会很难了！ // 光保证没有行动是不行的，拿出你的行动来让她相信你，可以点击我的头像我们私聊。 // 一看你的昵称，就知道很难改。
1.3,我怀孕的时候，见了前男友，可孩子生了，心里想这孩子不是老公的，我心里是不是有病，现在每天都想这一件事，我越想越害怕，我该怎么办，我快要疯了，,我该怎么走出困镜,点老师关注，我们私聊保密。 // 孩子确实是老公的，这是事实。那么…… // 你是对自己不忠的行为，耿耿于怀。你的道德感很强，如果老公对你很好，你也从心里，接纳了老公，你的这种负罪感，很难自行消失的。 // 找个老师具体咨询，打开心结，好好过日子吧。 // 愧疚自责导致重复思考这件事 // 建议具体咨询，避免强迫症状的出现 // 这是内心脆弱，怕被抛弃引起的强迫思维，我可以帮你进一步澄清，解决。 // 美女，都怀孕了怎么还能换吗？ // 不是老公而是谁的？
1.3,"女,21岁,我有个4岁的儿子但是现在要离婚男方要求给抚养费每个月600离婚是我提出来的，我想知道像这样的情况下我能不能不给抚养费，谢谢各位帮帮我，谢谢",我本来是要求孩子给我 // 但是男方不肯的 // 我们在一起5年了我什么的没有得到他的，现在要离婚她还好意思管我要抚养费，我不是不想给我就是心里不舒服 // 我的意思是我可以凭自己良心给但是他说不行，一定要每个月给600 // 去年刚领的 // 我就是想知道这种情况能不能不用给抚养费 // 我们离婚了什么也分不到为什么要我给抚养费呢 // 因为年龄过于轻什么财产的没有 // 好的 // 嗯，其实应该的是我的问题吧，不过谢谢你们，谢谢 // 是的，你说的很对 // 因为在一起的这5年里他对钱特别的看重，我们甚至连婚礼婚纱照的没有过，而且也没什么出息所以我心里很不爽，在一起这么久了倒头来离婚我什么的得不到不说还要我付孩子的抚养费，我这心里就很不舒服，最后吃亏的的是我，我又凭什么要给抚养费,如果要离婚，就需要没有扶养孩子的一方支付抚养费 // 你的儿子，为什么不给？ // 什么原因让你不想给 // 可以通过法律把孩子判给你 // 你好，你好，，你好！ // 领结婚证了吗？ // 如果心理不舒服，需要处理那部分不舒服。协议离婚不成，可以通过法律途径。 // 离婚后，抚养费的标准是月收入的20%到30% // 这个问题更适合咨询法律专家 // 不给是法律不允许的 // 但你们可以自己协商 // 问题咨询律师律师会给你非常完整的答复。 // 夫妻财产平均分配，那么你们有什么啊 // 抚养费可以协商，需要给的。 // 重新提问，请律师回答 // 离婚未必是最好的选择，可以选择一位咨询师，尝试感情修复，这样对各方都会好 // 你们这么年轻，修复感情效果会好，对孩子也好 // 其实并不是你不想给，只是他这样的做法让你内心不舒服了，所以你才不想给的，对么？
1.3,我较强势，老公数天晚回被我赶出家，三个月了不肯回家，说永远不回。让我起诉离婚。但我赶他时也没想要离婚。现在他电话也不接也不肯交流，只叫我起诉。,我和他对不起，他说回不到过去了 // 他说他不会回来，随便我怎么做 // 孩子都成家了，孩子打电话他也不接 // 是啊，他住我家一直我说话算数 // 他因为一直住我家有自卑感，一直我说的算 // 噢，我这手机没卡，怎电话 // 算是吧,发生了什么事情？您做过哪些努力？ // 伤透他的心了 // 你是怎么做的？ // 僵持阶段，唯有各自退让一步，才可以化解。 // 你们有孩子吗 // 他好像还很生气，不相信您会改变 // 害怕回到以前的生活状态 // 你应该是更年期了，脾气暴躁，以前是这样吗 // 愿意电话说吗？ // 你现在想咨询什么？想挽回？ // 那这种日子，他想逃离的想法估计有些日子了 // 怎么挽回电话咨询我 // 关系需要平衡，现在面对这样的情形，看看如何让关系恢复平衡，才有可能挽回 // 他是上门女婿吗 // 你老公为什么挽回，你问过吗 // 美女 // 你平什么说他不想真离婚。 // 你好，你好，，你好！
1.3,小舅子在我家住了半年，我老婆怀孕了没上班，我妈让我说让小舅子搬走，可我老婆不同意，矛盾由此产生，我也想让小舅子搬走，又不想让老婆伤心，应该怎么办？,,这是婆媳矛盾 // 你可以到武大来找我 我今天一天都在这里讲课 // 沟通，共识。 // 我们可以学习建设性的沟通方式来处理这个问题。既能表达自己的不舒服，还能维护好关系。可能一节咨询就能很好的帮助您。欢迎点我关注，需要时预约我的电话咨询。 // 帅哥，能具体说说你小舅子的情况吗？他住你家原因是什么，你老婆不同意的原因是什么。 // 小舅子为什么知道你家呢？对这件事老婆是怎么想的呢？
1.3,"女,我结婚还没有一年，儿子快半岁了，老公离家出走已经快一个月了，今天在微信上跟我说离婚吧！我让他回家说清楚，他说不想见我，我不想离婚，有什么办法吗？",怎么没人回吗？ // 不是第一次不同意离婚，第二次就会判离吗 // 我跟他结婚的时候，他什么都没有，我们结婚后也都是靠父母，孩子也是父母带的，他跟我离婚我能提些什么要求或是能得到什么呢？ // 他在网上跟女的聊暧昧，好像还见面了被我看见了，但是我没有证据，然后我跟他吵架了，弄的两边父母都知道了，其他亲戚还不知道，所以他就一直躲着我，不见我 // 他不见我，不跟我沟通 // 他脾气很倔强，他父母又不敢逼他 // 所以我们根本就没有沟通的机会,你可以不同意离婚 // 等对方起诉到法院要求离婚，你不同意离婚，法院应该不会判离 // 具体咨询可以购买法律咨询服务 // 具体付费咨询 // 你们因为什么离婚？ // 你不愿意离婚就尽量与他多沟通 // 孩子未满一岁他起诉离婚的话法院也不会受理的。 // 你们之间缺乏沟通的平台 // 你可以购买律师咨询服务，详细指导你如何维权
1.3,"女,老公回到家，出去打麻将重来不跟我打招呼，让我很郁闷，经常晚上晚会，打电话就在麻将桌上，家里大的开销也不跟我讲，工资也往家里拿我，我觉得他很不尊重我",,你们结婚多久了？ // 你不高兴，和他沟通过吗？ // 一直这样吗 // 你怎么跟他去说这个事的？ // 你们的关系是不是之前就有不舒服 // 你需要提出来 // 你可以和他沟通一下吗？告诉他你的感受和想法。 // 你的沟通方式改变一下
1.3,"女,我们相识7年，结婚1年！8年间我俩大吵小闹都有。前段时间因为和老公吵架，公婆因为我把老公的不好告诉父母吵了起来！老公因我和公婆吵架要和我离婚！我该怎么办",可是我不想离婚，该怎么办！,争吵对婚姻的杀伤力是非常大。更具杀伤力的是争吵积攒下来的远怨恨。这些怨恨会使我们做出一些冲动的事情。 // 先冷静一下。你们为什么总是争吵呢？ // 不想离婚我理解，我们需要重建婚姻，重新建立良好的沟通方式和相处方式，这样才可以委屈我们的婚姻。 // 维系 // 在与老公以及公婆的相处上遇到了困境是吗？ // 夫妻间经常吵架，再好的感情也会吵没了，所以吵架，只是一种交流模式啊，不是解决问题的，真正方法 // 如果说你不想走出婚姻，那就需要去探索，在婚姻当中的问题根源在那里，找到解决问题的方法，然后再去试着修复婚姻关系，这才是有利于婚姻关系回复的有利方向 // 看来，你还没有融入他的家庭 // 看来也不是原则性问题 // 我们需要调整一下自己的状态，学习如何经营夫妻关系哦，欢迎咨询我。 // 冷静，互动积极沟通。和爱人，避免范围过大。
